id:ID,name,entity_type,:LABEL,__name,__id,__drop_price
4804,Martin Zweig Fundamental Analysis,Unspecified,Entity,Martin Zweig Fundamental Analysis,4804,False
4805,Martin Zweig's Guru Fundamental Report,Unknown,Entity,Martin Zweig's Guru Fundamental Report,4805,False
4806,Marvell,Not Specified,Entity,Marvell,4806,False
4807,Marvin & Palmer Associates Inc,Stock,Entity,Marvin & Palmer Associates Inc,4807,False
4808,Masimo Stock,COMP,Entity,Masimo Stock,4808,False
4809,Mask demand,ECON_INDICATOR,Entity,Mask demand,4809,False
4810,Mask use,FIN_INSTRUMENT,Entity,Mask use,4810,False
4811,Mass Layoffs,Negative_Impact_On,Entity,Mass Layoffs,4811,False
4812,Massmart,Stock,Entity,Massmart,4812,False
4813,Massmart Stock,Not Specified,Entity,Massmart Stock,4813,False
4814,Mastercard,FIN_INSTRUMENT,Entity,Mastercard,4814,False
4815,Mastercard (MA),Reveals Quarterly Dividends: What We Think,Entity,Mastercard (MA),4815,False
4816,Mastercard Inc,FIN_INSTRUMENT,Entity,Mastercard Inc,4816,False
4817,Mastercard Stock,COMP,Entity,Mastercard Stock,4817,False
4818,Mastercard vs. Square,U.S. Equities (SQ Stock),Entity,Mastercard vs. Square,4818,False
4819,Maverick Risk,AAPL,Entity,Maverick Risk,4819,False
4820,Max Jet Orders,No Category,Entity,Max Jet Orders,4820,False
4821,"May 13, 2020",No Category,Entity,"May 13, 2020",4821,False
4822,"May 27, 2022",No Category,Entity,"May 27, 2022",4822,False
4823,May 3 $202.5 Calls,ECON_IND,Entity,May 3 $202.5 Calls,4823,False
4824,May 6th Options,S&P 500,Entity,May 6th Options,4824,False
4825,May Flowers,ECON_INDICATOR,Entity,May Flowers,4825,False
4826,May card delinquency rate,No Category,Entity,May card delinquency rate,4826,False
4827,McAfee,Partnership,Entity,McAfee,4827,False
4828,McAfee Business,COMP,Entity,McAfee Business,4828,False
4829,McCormick Inc Stock,COMP,Entity,McCormick Inc Stock,4829,False
4830,McDonald’s,Interest Rate,Entity,McDonald’s,4830,False
4831,McDonald’s Stock,COMP,Entity,McDonald’s Stock,4831,False
4832,McKesson,Correlated_With,Entity,McKesson,4832,False
4833,McKesson Corp Stock,COMP,Entity,McKesson Corp Stock,4833,False
4834,McKesson Stock,WBA,Entity,McKesson Stock,4834,False
4835,"McQueen, Ball & Associates Inc.",FIN_INSTRUMENT,Entity,"McQueen, Ball & Associates Inc.",4835,False
4836,Mcmillion Capital Management Inc,FIN_INSTRUMENT,Entity,Mcmillion Capital Management Inc,4836,False
4837,Mcrae Capital Management Inc,Mcrae Capital Management Inc Stock,Entity,Mcrae Capital Management Inc,4837,False
4838,Meal Kits,Not Specified,Entity,Meal Kits,4838,False
4839,"Means Investment Co., Inc.",US Dollar,Entity,"Means Investment Co., Inc.",4839,False
4840,Media & Entertainment Sector,No Category,Entity,Media & Entertainment Sector,4840,False
4841,Media Companies,S&P 500,Entity,Media Companies,4841,False
4842,Media Industry,No Category,Entity,Media Industry,4842,False
4843,Media Sector,DIS,Entity,Media Sector,4843,False
4844,Media and DTC,No Category,Entity,Media and DTC,4844,False
4845,Medical Care Offerings,WBA,Entity,Medical Care Offerings,4845,False
4846,Medical Developments International,WBA,Entity,Medical Developments International,4846,False
4847,Medical Equipment,Negative_Impact_On,Entity,Medical Equipment,4847,False
4849,Medicare Market,ECON_INDICATOR,Entity,Medicare Market,4849,False
4850,Medtronic,HD,Entity,Medtronic,4850,False
4851,Medtronic PLC,COMP,Entity,Medtronic PLC,4851,False
4852,Meet the Nearly 9%-Yielding Dividend Stock Wall Street Hates,COMP,Entity,Meet the Nearly 9%-Yielding Dividend Stock Wall Street Hates,4852,False
4853,Meeting with easyJet,COMP,Entity,Meeting with easyJet,4853,False
4854,Mega transatlantic oil mergers,CVX,Entity,Mega transatlantic oil mergers,4854,False
4855,Megacaps,Negative_Impact_On,Entity,Megacaps,4855,False
4856,Meggitt,S&P 500,Entity,Meggitt,4856,False
4857,Meguiar's,No Category,Entity,Meguiar's,4857,False
4858,Melanoma,No Category,Entity,Melanoma,4858,False
4859,Melanoma Recurrence,No Category,Entity,Melanoma Recurrence,4859,False
4860,Meltdown and Spectre,ECON_INDICATOR,Entity,Meltdown and Spectre,4860,False
4861,Meme Stocks,S&P 500,Entity,Meme Stocks,4861,False
4862,Memomi,COMP,Entity,Memomi,4862,False
4864,MercadoLibre,Competition,Entity,MercadoLibre,4864,False
4865,Mercedes-Benz,Positive_Impact_On,Entity,Mercedes-Benz,4865,False
4866,Merchant Fees,AXP,Entity,Merchant Fees,4866,False
4867,Merchant Processing Fees,No Category,Entity,Merchant Processing Fees,4867,False
4868,Mercury,INTC,Entity,Mercury,4868,False
4869,Mercury Stock,COMP,Entity,Mercury Stock,4869,False
4870,Merger,No Category,Entity,Merger,4870,False
4871,Merger & Acquisition,MSFT,Entity,Merger & Acquisition,4871,False
4872,Mergers and Acquisitions,Impact,Entity,Mergers and Acquisitions,4872,False
4873,Mesothelioma,ECON_INDICATOR,Entity,Mesothelioma,4873,False
4874,MetLife Stock,COMP,Entity,MetLife Stock,4874,False
4875,Meta Inc.,Impact,Entity,Meta Inc.,4875,False
4876,Meta Inc. Stock,Impact,Entity,Meta Inc. Stock,4876,False
4877,Meta Platforms,FB Stock,Entity,Meta Platforms,4877,False
4878,Meta Platforms Inc.,COMP,Entity,Meta Platforms Inc.,4878,False
4879,Meta Platforms Inc. Stock,COMP,Entity,Meta Platforms Inc. Stock,4879,False
4880,Meta Platforms Stock,COMP,Entity,Meta Platforms Stock,4880,False
4881,Meta Stock,COMP,Entity,Meta Stock,4881,False
4882,Meta's Virtual Reality,Technology,Entity,Meta's Virtual Reality,4882,False
4883,Metal and Industrial Companies,No Category,Entity,Metal and Industrial Companies,4883,False
4884,Metastatic Cervical Cancer,Chemotherapy,Entity,Metastatic Cervical Cancer,4884,False
4885,Metavearse Stocks,No Category,Entity,Metavearse Stocks,4885,False
4886,Metaverse,S&P 500,Entity,Metaverse,4886,False
4887,Metaverse Cryptocurrencies,No Category,Entity,Metaverse Cryptocurrencies,4887,False
4888,Metaverse Real Estate,Stock,Entity,Metaverse Real Estate,4888,False
4889,Metaverse Stocks,No Category,Entity,Metaverse Stocks,4889,False
4890,Meteor Lake,US Dollar,Entity,Meteor Lake,4890,False
4891,Metlife,Equity,Entity,Metlife,4891,False
4892,Mexican Gulf Oil Exploration,No Category,Entity,Mexican Gulf Oil Exploration,4892,False
4893,Mexico Tariffs,ECON_INDICATOR,Entity,Mexico Tariffs,4893,False
4894,Mexico Trade,Eased,Entity,Mexico Trade,4894,False
4895,Michael Jordan-Endorsed Companies,NKE,Entity,Michael Jordan-Endorsed Companies,4895,False
4896,Michaels Stock,Negative_Impact_On,Entity,Michaels Stock,4896,False
4897,Micron,COMP,Entity,Micron,4897,False
4898,Micron Stock,COMP,Entity,Micron Stock,4898,False
4899,Micron Technology,Competition,Entity,Micron Technology,4899,False
4900,Micron Technology Stock,Stock,Entity,Micron Technology Stock,4900,False
4905,Midday Update,S&P 500,Entity,Midday Update,4905,False
4906,Middle East Peace,No Category,Entity,Middle East Peace,4906,False
4907,Middle East conflict,DOW,Entity,Middle East conflict,4907,False
4908,Middleby,MMM,Entity,Middleby,4908,False
4909,Mike Khouw,Unusual Options Activity,Entity,Mike Khouw,4909,False
4910,Military Budget,No Category,Entity,Military Budget,4910,False
4911,Military Spending,No Category,Entity,Military Spending,4911,False
4912,Military_Aid,U.S. Dollar,Entity,Military_Aid,4912,False
4913,Millionaire,ECON_INDICATOR,Entity,Millionaire,4913,False
4914,Millionaire Goals,No Category,Entity,Millionaire Goals,4914,False
4915,Millionaire Retiree,No Category,Entity,Millionaire Retiree,4915,False
4916,Millionaires,No Category,Entity,Millionaires,4916,False
4917,Mini-Tender Offer,JNJ,Entity,Mini-Tender Offer,4917,False
4918,Mining,No Category,Entity,Mining,4918,False
4919,Mir Payment Cards,No Category,Entity,Mir Payment Cards,4919,False
4920,Miranda Lambert Wanda June Home Collection,No Category,Entity,Miranda Lambert Wanda June Home Collection,4920,False
4921,Mirati,AAPL,Entity,Mirati,4921,False
4922,Mirati Therapeutics,AMGN,Entity,Mirati Therapeutics,4922,False
4923,Mirati Therapeutics Stock,COMP,Entity,Mirati Therapeutics Stock,4923,False
4924,Misery Returns,Fed Monetary Policy,Entity,Misery Returns,4924,False
4925,Misses,Mixed Bag,Entity,Misses,4925,False
4926,Mississippi state flag,No Category,Entity,Mississippi state flag,4926,False
4927,Mitsubishi Heavy,No Action,Entity,Mitsubishi Heavy,4927,False
4928,Mitsubishi UFJ Securities International PLC,No Category,Entity,Mitsubishi UFJ Securities International PLC,4928,False
4929,Mitsui,No Category,Entity,Mitsui,4929,False
4930,Mixed Bag,MCD,Entity,Mixed Bag,4930,False
4931,Mixed earnings reports,No Category,Entity,Mixed earnings reports,4931,False
4932,Mixed-reality Headset Development,No Category,Entity,Mixed-reality Headset Development,4932,False
4933,Mizuho,Report,Entity,Mizuho,4933,False
4934,Mobileye,BA,Entity,Mobileye,4934,False
4935,Mobileye Stock,COMP,Entity,Mobileye Stock,4935,False
4936,Mobileye's Fully Autonomous Shuttles,No Category,Entity,Mobileye's Fully Autonomous Shuttles,4936,False
4937,Modem Efforts,No Category,Entity,Modem Efforts,4937,False
4938,Modem Orders,INTC,Entity,Modem Orders,4938,False
4939,Moderate COVID-19 treatment,MRK,Entity,Moderate COVID-19 treatment,4939,False
4940,Moderna,COMP,Entity,Moderna,4940,False
4941,Moderna (MRNA),No Category,Entity,Moderna (MRNA),4941,False
4942,Moderna Stock,COMP,Entity,Moderna Stock,4942,False
4943,Moffett Nathanson,No Category,Entity,Moffett Nathanson,4943,False
4944,Mohawk Industries Inc,VZ,Entity,Mohawk Industries Inc,4944,False
4945,Molnupiravir,No Category,Entity,Molnupiravir,4945,False
4946,Molnupiravir Pills,COMP,Entity,Molnupiravir Pills,4946,False
4947,Molson Coors,COMP,Entity,Molson Coors,4947,False
4948,Momentum Monday,S&P 500,Entity,Momentum Monday,4948,False
4949,Momentum Stock,COMP,Entity,Momentum Stock,4949,False
4950,Monetta Financial Services Inc,COMP,Entity,Monetta Financial Services Inc,4950,False
4951,MongoDB,No Category,Entity,MongoDB,4951,False
4952,Monish Patolawala,Roles,Entity,Monish Patolawala,4952,False
4953,Monster,Growing Faster,Entity,Monster,4953,False
4954,Monster Beverage,KO,Entity,Monster Beverage,4954,False
4955,Monster Beverage Corporation Stock,COMP,Entity,Monster Beverage Corporation Stock,4955,False
4956,Monster Beverage Stock,FIN_INSTRUMENT,Entity,Monster Beverage Stock,4956,False
4957,Monster Opportunity in the Global Chip Shortage,AAPL,Entity,Monster Opportunity in the Global Chip Shortage,4957,False
4958,Monthly Review Of DivGro: September 2019,No Category,Entity,Monthly Review Of DivGro: September 2019,4958,False
4959,Moody's,FIN_INSTRUMENT,Entity,Moody's,4959,False
4960,Moovit transit app,No Category,Entity,Moovit transit app,4960,False
4961,More Countries,AAPL,Entity,More Countries,4961,False
4962,More Upside Left,AAPL,Entity,More Upside Left,4962,False
4963,More talks,Impact,Entity,More talks,4963,False
4964,"More talks required on AI rules even if there is a deal, French minister says",MSFT,Entity,"More talks required on AI rules even if there is a deal, French minister says",4964,False
4965,More than $5 bln charges,Decrease,Entity,More than $5 bln charges,4965,False
4967,Morgan Stanley,FIN_INSTRUMENT,Entity,Morgan Stanley,4967,False
4968,Morgan Stanley Downgrades,Raise,Entity,Morgan Stanley Downgrades,4968,False
4969,Morgan Stanley Earnings,No Category,Entity,Morgan Stanley Earnings,4969,False
4971,Morgan Stanley Stock,Correlated_With,Entity,Morgan Stanley Stock,4971,False
4972,Morgan Stanley Technology Conference,No Category,Entity,Morgan Stanley Technology Conference,4972,False
4973,Morgan Stanley analysts,No Category,Entity,Morgan Stanley analysts,4973,False
4974,Morgan Stanley's 2022 Global Healthcare Conference,Present,Entity,Morgan Stanley's 2022 Global Healthcare Conference,4974,False
4976,Morning Movers,AAPL,Entity,Morning Movers,4976,False
4977,Mortgage Business,No Category,Entity,Mortgage Business,4977,False
4978,Most Active,US Dollar,Entity,Most Active,4978,False
4979,"Most Active Equity Options For Midday - Tuesday, Nov. 19",FIN_INSTRUMENT,Entity,"Most Active Equity Options For Midday - Tuesday, Nov. 19",4979,False
4980,Most Undervalued,MSFT,Entity,Most Undervalued,4980,False
4981,Motley Fool 100 Index ETF,No Category,Entity,Motley Fool 100 Index ETF,4981,False
4982,Motley Fool Asset Management LLC,COMP,Entity,Motley Fool Asset Management LLC,4982,False
4983,Mount Vernon Associates Inc,FIN_INSTRUMENT,Entity,Mount Vernon Associates Inc,4983,False
4984,Move Into Discrete Graphics Cards,INTC,Entity,Move Into Discrete Graphics Cards,4984,False
4985,Movement,Correlated_With,Entity,Movement,4985,False
4986,Movers,DOW,Entity,Movers,4986,False
4987,Moves -0.13%,No Category,Entity,Moves -0.13%,4987,False
4988,Movie Industry,Impact,Entity,Movie Industry,4988,False
4989,Moviegoers,No Category,Entity,Moviegoers,4989,False
4990,Moving,ECON_INDICATOR,Entity,Moving,4990,False
4991,Moving Average Crossover,No Category,Entity,Moving Average Crossover,4991,False
4992,Moving Average Crossover Alert,Brent Oil,Entity,Moving Average Crossover Alert,4992,False
4993,Moving Average Level,Raise,Entity,Moving Average Level,4993,False
4994,Mr. Market,No Category,Entity,Mr. Market,4994,False
4995,Mrj Capital Inc,COMP,Entity,Mrj Capital Inc,4995,False
4996,MuleSoft,Raise,Entity,MuleSoft,4996,False
4997,MuleSoft Stock,COMP,Entity,MuleSoft Stock,4997,False
4998,Mulesoft Deal,No Category,Entity,Mulesoft Deal,4998,False
4999,Mulesoft Stock,CRM,Entity,Mulesoft Stock,4999,False
5000,Multiple Myeloma,No Category,Entity,Multiple Myeloma,5000,False
5001,Murphy Pohlad Asset Management LLC,COMP,Entity,Murphy Pohlad Asset Management LLC,5001,False
5002,"Murphy, Middleton, Hinkle & Parker, Inc.",US Dollar,Entity,"Murphy, Middleton, Hinkle & Parker, Inc.",5002,False
5003,Music Streaming,AAPL,Entity,Music Streaming,5003,False
5004,Musk poll,FIN_INSTRUMENT,Entity,Musk poll,5004,False
5005,Mute Trading Activities,JPM,Entity,Mute Trading Activities,5005,False
5006,My Dividend Growth Portfolio,S&P 500,Entity,My Dividend Growth Portfolio,5006,False
5007,My Top,S&P 500,Entity,My Top,5007,False
5008,My Top 4 Dividend Stocks,Dividend,Entity,My Top 4 Dividend Stocks,5008,False
5010,My Top Tech Stock to Buy Right Now,COMP,Entity,My Top Tech Stock to Buy Right Now,5010,False
5011,My Top Warren Buffett Stock for 2023,COMP,Entity,My Top Warren Buffett Stock for 2023,5011,False
5012,Myanmar,Impact,Entity,Myanmar,5012,False
5013,Myanmar gas project,Exit,Entity,Myanmar gas project,5013,False
5014,Myanmar junta,ECON_INDICATOR,Entity,Myanmar junta,5014,False
5015,N. America revenue estimates,ECON_INDICATOR,Entity,N. America revenue estimates,5015,False
5016,N. American spending,wholesale strategy,Entity,N. American spending,5016,False
5017,N9 Respiratory Masks,Reportedly,Entity,N9 Respiratory Masks,5017,False
5018,N95 Masks,Correlated_With,Entity,N95 Masks,5018,False
5019,NAND Chips,Part Ways,Entity,NAND Chips,5019,False
5020,NARCAN,COMP,Entity,NARCAN,5020,False
5021,NASA,COMP,Entity,NASA,5021,False
5022,NASDAQ,RELATIONSHIP,Entity,NASDAQ,5022,False
5023,NASDAQ Composite,FIN_INSTRUMENT,Entity,NASDAQ Composite,5023,False
5024,NASDAQ Composite index,FIN_INSTRUMENT,Entity,NASDAQ Composite index,5024,False
5025,NASDAQ-100 Stock,FIN_INSTRUMENT,Entity,NASDAQ-100 Stock,5025,False
5026,NASDAQ:NVDA Stock,FIN_INSTRUMENT,Entity,NASDAQ:NVDA Stock,5026,False
5027,NASH,COMP,Entity,NASH,5027,False
5028,NATO,ORGANIZATION,Entity,NATO,5028,False
5029,NBA,COMP,Entity,NBA,5029,False
5030,NBA Shutdown,COMP,Entity,NBA Shutdown,5030,False
5031,NBA Stock,Impact,Entity,NBA Stock,5031,False
5032,NBCUniversal,Stock,Entity,NBCUniversal,5032,False
5033,NBEV,COMP,Entity,NBEV,5033,False
5034,NCAA Basketball Tournament,ECON_INDICATOR,Entity,NCAA Basketball Tournament,5034,False
5035,NCQA Distinction,COMP,Entity,NCQA Distinction,5035,False
5036,NEE,NG Energy Partners LP,Entity,NEE,5036,False
5037,NEEDS,COMP,Entity,NEEDS,5037,False
5038,NEM,COMP,Entity,NEM,5038,False
5039,NESTE,COMP,Entity,NESTE,5039,False
5040,NETFLIX,No Category,Entity,NETFLIX,5040,False
5041,NEWS,Stock,Entity,NEWS,5041,False
5042,NEWS2,AXP,Entity,NEWS2,5042,False
5043,NEWS5,Stocks,Entity,NEWS5,5043,False
5044,NEWS_SOURCE,MSFT,Entity,NEWS_SOURCE,5044,False
5045,NFC Payments,No Category,Entity,NFC Payments,5045,False
5046,NFL Stocks,No Category,Entity,NFL Stocks,5046,False
5047,NFLX,AAPL,Entity,NFLX,5047,False
5048,NFLX Stock,COMP,Entity,NFLX Stock,5048,False
5049,NFTS,S&P 500,Entity,NFTS,5049,False
5050,NIO,Stock,Entity,NIO,5050,False
5051,NIO Stock,AAPL,Entity,NIO Stock,5051,False
5052,NKE,COMP,Entity,NKE,5052,False
5053,NKTR,MRK,Entity,NKTR,5053,False
5054,NLY,COMP,Entity,NLY,5054,False
5055,NLY Stock,AAPL,Entity,NLY Stock,5055,False
5056,NMIH,S&P 500,Entity,NMIH,5056,False
5057,NNN Stock,FIN_INSTRUMENT,Entity,NNN Stock,5057,False
5058,NO,No,Entity,NO,5058,False
5059,NOBL,COMP,Entity,NOBL,5059,False
5060,NOC,COMP,Entity,NOC,5060,False
5061,NOKIA,AAPL,Entity,NOKIA,5061,False
5063,NOTES,CAT,Entity,NOTES,5063,False
5064,NOV Stock,Correlated_With,Entity,NOV Stock,5064,False
5065,NOW,COMP,Entity,NOW,5065,False
5066,NRZ,Stock,Entity,NRZ,5066,False
5067,NULV,COMP,Entity,NULV,5067,False
5068,NVDA,NVDA,Entity,NVDA,5068,False
5069,NVDA Stock,COMP,Entity,NVDA Stock,5069,False
5070,NVEI,COMP,Entity,NVEI,5070,False
5071,NVIDIA,AAPL,Entity,NVIDIA,5071,False
5072,NVIDIA Corp.,COMP,Entity,NVIDIA Corp.,5072,False
5073,NVIDIA Stock,COMP,Entity,NVIDIA Stock,5073,False
5074,NXP Semiconductors,INTC,Entity,NXP Semiconductors,5074,False
5075,NXP Semiconductors Stock,Decrease,Entity,NXP Semiconductors Stock,5075,False
5076,NXPI,COMP,Entity,NXPI,5076,False
5077,NY Times Report,ECON_INDICATOR,Entity,NY Times Report,5077,False
5078,NYC Mandates Measles Vaccinations,MRK,Entity,NYC Mandates Measles Vaccinations,5078,False
5079,NYC Reopening Phase 1,Impact,Entity,NYC Reopening Phase 1,5079,False
5080,Named Top 25 SAFE Dividend Stock Increasing Payments For Decades,COMP,Entity,Named Top 25 SAFE Dividend Stock Increasing Payments For Decades,5080,False
5081,"Nan Shan Life Insurance Co., Ltd.",MSFT,Entity,"Nan Shan Life Insurance Co., Ltd.",5081,False
5082,Nancy Pelosi,AAPL,Entity,Nancy Pelosi,5082,False
5083,Narwhal Capital Management,COMP,Entity,Narwhal Capital Management,5083,False
5084,Nasdaq,FIN_INSTRUMENT,Entity,Nasdaq,5084,False
5085,Nasdaq 100,FIN_INSTRUMENT,Entity,Nasdaq 100,5085,False
5086,Nasdaq 100 ETF,FIN_INSTRUMENT,Entity,Nasdaq 100 ETF,5086,False
5087,Nasdaq 100 Movers,FIN_INSTRUMENT,Entity,Nasdaq 100 Movers,5087,False
5088,Nasdaq 100 Stock,FIN_INSTRUMENT,Entity,Nasdaq 100 Stock,5088,False
5089,Nasdaq 100's Best-Performing September Stocks,FIN_INSTRUMENT,Entity,Nasdaq 100's Best-Performing September Stocks,5089,False
5090,Nasdaq Bear Market,ECON_INDICATOR,Entity,Nasdaq Bear Market,5090,False
5091,Nasdaq Bear Market Dip,Impact,Entity,Nasdaq Bear Market Dip,5091,False
5092,Nasdaq Composite,FIN_INSTRUMENT,Entity,Nasdaq Composite,5092,False
5093,Nasdaq Exchange,Risk,Entity,Nasdaq Exchange,5093,False
5094,Nasdaq Futures,FIN_INSTRUMENT,Entity,Nasdaq Futures,5094,False
5095,Nasdaq Leads Stocks Up,FIN_INSTRUMENT,Entity,Nasdaq Leads Stocks Up,5095,False
5096,Nasdaq Stock,FIN_INSTRUMENT,Entity,Nasdaq Stock,5096,False
5097,Nasdaq Stocks,FIN_INSTRUMENT,Entity,Nasdaq Stocks,5097,False
5098,Nasdaq Today: Hard to Keep Track of the Losers,COMP Stock,Entity,Nasdaq Today: Hard to Keep Track of the Losers,5098,False
5099,Nasdaq futures,FIN_INSTRUMENT,Entity,Nasdaq futures,5099,False
5100,"Nasdaq, S&P 500 drop 3% as growth stocks rally wanes",Growth Stocks,Entity,"Nasdaq, S&P 500 drop 3% as growth stocks rally wanes",5100,False
5101,Nasdaq-100,Dividend,Entity,Nasdaq-100,5101,False
5102,Nassiriya oilfields,FIN_INSTRUMENT,Entity,Nassiriya oilfields,5102,False
5103,Natgas flow,No Category,Entity,Natgas flow,5103,False
5104,National Grocery Chain,No Category,Entity,National Grocery Chain,5104,False
5105,National Vision,Positive_Impact_On,Entity,National Vision,5105,False
5106,Nations Financial,V,Entity,Nations Financial,5106,False
5107,Natural Gas,No Category,Entity,Natural Gas,5107,False
5108,Natural Gas Markets,War,Entity,Natural Gas Markets,5108,False
5109,Nearly Impossible,No Category,Entity,Nearly Impossible,5109,False
5110,Needham,No Category,Entity,Needham,5110,False
5111,Negative_Impact_On,Ignored,Entity,Negative_Impact_On,5111,False
5112,Nektar Therapeutics Stock,COMP,Entity,Nektar Therapeutics Stock,5112,False
5113,"Nelson Roberts Investment Advisors, LLC",AAPL,Entity,"Nelson Roberts Investment Advisors, LLC",5113,False
5114,"Neoplast, Neobun brands",COMP,Entity,"Neoplast, Neobun brands",5114,False
5115,Nest Egg,FIN_INSTRUMENT,Entity,Nest Egg,5115,False
5116,Net Gains,Investment_Advisor,Entity,Net Gains,5116,False
5117,Net Written Premiums,TRV,Entity,Net Written Premiums,5117,False
5118,NetApp Stock,COMP,Entity,NetApp Stock,5118,False
5119,Netflix,COMP,Entity,Netflix,5119,False
5120,Netflix Inc,INTC,Entity,Netflix Inc,5120,False
5121,Netflix Inc.,NFLX Stock,Entity,Netflix Inc.,5121,False
5122,Netflix Stock,COMP,Entity,Netflix Stock,5122,False
5123,Network and Custom Logic Group,No Category,Entity,Network and Custom Logic Group,5123,False
5124,Neulasta,COMP,Entity,Neulasta,5124,False
5125,Neurofibromatosis Type 1,MRK,Entity,Neurofibromatosis Type 1,5125,False
5126,Neuromorphic Computing,FIN_INSTRUMENT,Entity,Neuromorphic Computing,5126,False
5127,Neutral,Credit Suisse,Entity,Neutral,5127,False
5128,New AI Subscription May Actually Live Up to the Hype,No Category,Entity,New AI Subscription May Actually Live Up to the Hype,5128,False
5129,New Accounting Standards,No Category,Entity,New Accounting Standards,5129,False
5130,New Age Beverages,Stock,Entity,New Age Beverages,5130,False
5131,New Age Beverages Stock,COMP,Entity,New Age Beverages Stock,5131,False
5132,New Airpods Pro Launch,AAPL,Entity,New Airpods Pro Launch,5132,False
5133,New Alliances,No Category,Entity,New Alliances,5133,False
5134,New Balance,No Category,Entity,New Balance,5134,False
5135,New CEO Starts Today,FIN_INSTRUMENT,Entity,New CEO Starts Today,5135,False
5136,New Chips,No Category,Entity,New Chips,5136,False
5137,New Digital Data Privacy Standards,No Category,Entity,New Digital Data Privacy Standards,5137,False
5138,New Home Numbers,ECON_INDICATOR,Entity,New Home Numbers,5138,False
5139,New Initiatives,WMT,Entity,New Initiatives,5139,False
5140,New Investor,S&P 500,Entity,New Investor,5140,False
5141,New Jersey Better Educational Savings Trust,COMP,Entity,New Jersey Better Educational Savings Trust,5141,False
5142,New Levels,No Category,Entity,New Levels,5142,False
5143,New MacBook Pros,AAPL,Entity,New MacBook Pros,5143,False
5144,New Macs,No Category,Entity,New Macs,5144,False
5145,New Mexico,FIN_INSTRUMENT,Entity,New Mexico,5145,False
5146,New Mexico over opioid crisis,No Category,Entity,New Mexico over opioid crisis,5146,False
5147,New Orders,No Category,Entity,New Orders,5147,False
5148,New Preferred Stock IPO,COMP,Entity,New Preferred Stock IPO,5148,False
5149,New Products,Tech Market,Entity,New Products,5149,False
5150,New Space Station Chief,Equity,Entity,New Space Station Chief,5150,False
5151,New Strong Buy Stocks for July 5th,AAPL,Entity,New Strong Buy Stocks for July 5th,5151,False
5152,New Tariffs,No Category,Entity,New Tariffs,5152,False
5153,New U.S. Tariffs,Negative_Impact_On,Entity,New U.S. Tariffs,5153,False
5154,New Year Portfolio,Portfolio,Entity,New Year Portfolio,5154,False
5155,New York,COMP,Entity,New York,5155,False
5156,New Zealand Air Force,Unspecified,Entity,New Zealand Air Force,5156,False
5157,New and Superior Long-Term Stocks,AAPL,Entity,New and Superior Long-Term Stocks,5157,False
5158,New iPhone 12,No Category,Entity,New iPhone 12,5158,False
5159,New to Investing,Industrial Products Stock,Entity,New to Investing,5159,False
5160,News Outlet,Unspecified,Entity,News Outlet,5160,False
5161,News Reporter,No Category,Entity,News Reporter,5161,False
5162,News Title,ETF Outflow Alert,Entity,News Title,5162,False
5163,News Title 1,No Category,Entity,News Title 1,5163,False
5164,News Title 4,No Category,Entity,News Title 4,5164,False
5165,News1,S&P 500,Entity,News1,5165,False
5166,News2,AAPL,Entity,News2,5166,False
5167,News3,Market,Entity,News3,5167,False
5168,News4,AAPL,Entity,News4,5168,False
5169,News5,US Dollar,Entity,News5,5169,False
5170,News6,Investors,Entity,News6,5170,False
5171,News7,AAPL,Entity,News7,5171,False
5172,News8,London Lawsuit,Entity,News8,5172,False
5174,Next 3 Years,AAPL,Entity,Next 3 Years,5174,False
5175,Next Decade,Long Term Investment,Entity,Next Decade,5175,False
5176,Next Earnings Report,No Category,Entity,Next Earnings Report,5176,False
5177,Next Recession,V,Entity,Next Recession,5177,False
5178,Next Week,Dividend,Entity,Next Week,5178,False
5179,Next iPhone,Impact,Entity,Next iPhone,5179,False
5180,NextEra Energy,NextEra Energy Stock,Entity,NextEra Energy,5180,False
5181,NextGen Consortium,No Category,Entity,NextGen Consortium,5181,False
5182,NextVR,Acquisition_Of,Entity,NextVR,5182,False
5183,Neymar,NKE,Entity,Neymar,5183,False
5184,Nick's Picks,S&P 500,Entity,Nick's Picks,5184,False
5185,Nigeria,CVX,Entity,Nigeria,5185,False
5186,Nigeria's Dairy & Juice Maker,FIN_INSTRUMENT,Entity,Nigeria's Dairy & Juice Maker,5186,False
5187,Nigeria's state-owned oil company,Ended Lawsuits,Entity,Nigeria's state-owned oil company,5187,False
5188,Nikkei,S&P 500,Entity,Nikkei,5188,False
5189,"Nikulski Financial, Inc.",COMP,Entity,"Nikulski Financial, Inc.",5189,False
5190,Nintendo Stock,COMP,Entity,Nintendo Stock,5190,False
5191,Nli International Inc,COMP,Entity,Nli International Inc,5191,False
5192,No COMP provided,WMT,Entity,No COMP provided,5192,False
5193,No Entity,No Relation,Entity,No Entity,5193,False
5194,No Evidence That Products Were Seized by U.S. Authorities on April 3,No Category,Entity,No Evidence That Products Were Seized by U.S. Authorities on April 3,5194,False
5195,No Info,No Category,Entity,No Info,5195,False
5196,No Information,No Category,Entity,No Information,5196,False
5197,No Relation,No Relation,Entity,No Relation,5197,False
5198,No Specific ECON_INDICATOR,V,Entity,No Specific ECON_INDICATOR,5198,False
5199,No Specific Mentioned,No Relation,Entity,No Specific Mentioned,5199,False
